creator_username,creator_id,creator_followers,creator_verified,creator_bio,creator_type,creator_gender,country_origin,is_ai_generated,video_id,video_url,posting_date,duration_seconds,hashtag,caption,language,likes,views,shares,comments,engagement_rate,is_acne_relevant,before_after,video_intent,location_of_shoot,misinformation_label,claim_type,claim_accuracy,treatment_origin,cultural_claim,western_accepted,label_confidence,notes,transcript,product_name,product_brand,product_category,product_shown,ingredient_named,clinical_validity,start_acne_score,end_acne_score,delta_improvement,subject_gender_visual,single_multiple_people,indoor_outdoor
denverskindoc,6749129749094499333,1300000,TRUE,"Dermatologist
MY FAVES⏬
Biz 📧 in bio
No medical advice",dermatologist,unknown,Unknown,no,7628312615495683359,https://www.tiktok.com/@denverskindoc/video/7628312615495683359,2026-04-13T23:00:43.000Z,99,"dermatologist, kbeauty, redlight, pdrn, skincareroutine","Stitch w/@Sarah Ahn is this 67 year old's skincare routine worth it?

#dermatologist #kbeauty #redlight #pdrn #skincareroutine ",English,2852,97700,120,43,2.92,yes,no,education,unknown,na,none,na,K-beauty,yes,unknown,medium,,,,,,,,,,,,,,
dr.mamina,6732164166663291910,1200000,TRUE,"Triple board-certified Dermatologist, Internist, & Dermatopathologist",dermatologist,unknown,Unknown,no,7254986300409777450,https://www.tiktok.com/@dr.mamina/video/7254986300409777450,2023-07-12T17:32:19.000Z,82,"🤰🏻, sunscreen, dermnurse, dermatologist, skincancer, acne, dermoffice, dermstaff, medicalassistant, cryotherapy","Watch til the end 🤣 Which one is your favorite? Reminder that daily sunscreen use makes a difference overtime, even if you work indoors. Love my staff #🤰🏻#sunscreen #dermnurse #dermatologist #skincancer #acne #dermoffice #dermstaff #medicalassistant #cryotherapy",English,633100,6400000,12500,2382,9.89,yes,no,education,unknown,na,none,na,Unknown,no,unknown,high,,,,,,,,,,,,,,
skinbydrazi,6694796203819975686,1900000,TRUE,"👩🏻‍⚕️M.D/ Dermatologist / Educator 
CEO Of Lasers
🚫 No Med Advice 🚫",dermatologist,unknown,Unknown,no,6948962819601730821,https://www.tiktok.com/@skinbydrazi/video/6948962819601730821,2021-04-09T01:24:50.000Z,41,"duet, sunburn, dermatologist, skincare, spf, tretinoin, acne, retinol, skincareroutine",#duet with @andrea.sodre be prepared & avoid sunburns this season #sunburn #dermatologist #skincare #spf #tretinoin #acne #retinol #skincareroutine,English,29600,1200000,670,146,2.47,yes,no,education,unknown,accurate,clinically_accurate,supported,Western_clinical,no,yes,medium,,,,,,,,,,,,,,
dermarkologist,6800151173477663749,1200000,TRUE,"Your Favorite Dermatologist👨🏻‍⚕️
No content is medical advice
Views are my own",dermatologist,unknown,Unknown,no,7628262376638270750,https://www.tiktok.com/@dermarkologist/video/7628262376638270750,2026-04-13T15:14:30.000Z,76,"dermarkologist, dermatologist, skincaretips","Things I’d tell you as a dermatologist if I were not afraid to hurt your feelings (and I’m not afraid!)

Let me know if you believe me ⬇️

#dermarkologist #dermatologist #skincaretips",English,1433,15400,57,36,9.31,yes,no,education,unknown,na,none,na,Unknown,no,unknown,medium,,,,,,,,,,,,,,
letlovesparrkle,6823506890963076101,678,FALSE,"Derm PA-C
Current Student loan debt $215,589
ig: BiopsiesandBotox_PA

https://linktr.ee/biopsiesandbotoxpa",dermatologist,unknown,Unknown,no,7629022534008114462,https://www.tiktok.com/@letlovesparrkle/video/7629022534008114462,2026-04-15T16:24:22.000Z,5,"dermpa, skincareexpert, newintown, dermatology, healthyskin","New to the area and looking for a dermatology provider? 👀✨
Pick me. Choose me. Love me. 🤍
From acne to skin checks to aesthetic goals—I’ve got you covered. Real conversations, personalized care, and results that make you feel confident in your skin.
📍Now seeing patients
💌 DM to book or learn more
#DermPA #SkinCareExpert #NewInTown #Dermatology #HealthySkin ",English,4,62,0,0,6.45,yes,no,education,unknown,na,none,na,Unknown,no,unknown,high,,,,,,,,,,,,,,
okcskincareexpert,7108757445636342830,1428,FALSE,"Owner of Lenox Skincare,  A Corrective Skincare Clinic
📍OKC,OK and 📍Frisco,TX",influencer,unknown,Unknown,no,7628979291266551054,https://www.tiktok.com/@okcskincareexpert/video/7628979291266551054,2026-04-15T13:36:12.000Z,25,"lenoxpeel, peeljourney, chemicalpeel, lenoxskincare, correctiveskincare","The skin expert is now the client. 🫶🏾 

I’ve spent 18+ years transforming skin — and now I’m taking you behind the chair with me. 

Meet the Lenox Peel, our brand new corrective chemical peel collection designed for anyone dealing with hyperpigmentation, acne, uneven texture, dull tone, and so much more.

I’m going first! No, we have actually been doing this Chemical Peel on many clients and the results are Amazing. 

Follow my peel journey right here and watch the transformation unfold. ✨ I will post in the stories 💪🏽👀
Your skin deserves this.

📲 Book your Pre-Peel Appointment today — link in bio.
#LenoxPeel #PeelJourney #ChemicalPeel #LenoxSkincare #CorrectiveSkincare TheLenoxWay@Lenox Skincare OKC ",English,6,108,1,0,5.56,yes,yes,product_promotion,unknown,na,none,na,Unknown,no,unknown,high,,,,,,,,,,,,,,
pacifictouchskincare,7030157794436695045,12200,FALSE,"NYC’s go-to integrative acne specialists
clear skin without harsh actives 
book your virtual/in-person appt ⬇️",influencer,unknown,US,no,7615728879570914591,https://www.tiktok.com/@pacifictouchskincare/video/7615728879570914591,2026-03-10T20:38:05.000Z,151,"acneexpert, acneproneskin, acneproneskincare, pacifictouchmethod, clearskintips","Replying to @Kim A. If you have acne prone skin, your moisturizer needs to do more than just be “acne safe.”

To actually help clear acne, your skincare should help calm inflammation, reduce acne bacteria, support the skin barrier, and in more complex cases help break down the biofilm that protects acne bacteria…. all while protecting the skin microbiome.

That’s why choosing the right moisturizer matters more than people think.

#acneexpert #acneproneskin #acneproneskincare #pacifictouchmethod #clearskintips ",English,333,11700,11,32,2.85,yes,no,education,unknown,misinformation,gut_health,unsupported,Unknown,no,no,high,,,,,,,,,,,,,,
dermarkologist,6800151173477663749,1200000,TRUE,"Your Favorite Dermatologist👨🏻‍⚕️
No content is medical advice
Views are my own",dermatologist,unknown,Unknown,no,7542592619067542814,https://www.tiktok.com/@dermarkologist/video/7542592619067542814,2025-08-25T18:31:57.000Z,71,"retinol, dermarkologist, antiagingskincare, skincaretips, tretinoin","How to avoid messing up your skin when starting retinol!

Here are 3 simple tips. What has worked for you?

Original vid: @lisat449 

#retinol #dermarkologist #antiagingskincare #skincaretips #tretinoin ",English,8935,643700,1233,245,1.39,yes,no,education,unknown,accurate,clinically_accurate,supported,Western_clinical,no,yes,high,,,,,,,,,,,,,,
dermangelo,6774391761365582854,579900,TRUE,"Angelo Landriscina MD FAAD
Derm Daddy👨🏻
None of this content is medical advice",dermatologist,unknown,Unknown,no,7246846807332998442,https://www.tiktok.com/@dermangelo/video/7246846807332998442,2023-06-20T19:07:06.000Z,179,"duet, dermreacts, dermatologist, skincare, dermangelo, tretinoin, advancedskincare",#duet with @Ashley S Mixon  I like this. My night routine is actuallt pretty similar. #dermreacts #dermatologist #skincare #dermangelo #tretinoin #advancedskincare ,English,13700,518100,104,205,2.64,yes,no,product_promotion,unknown,accurate,clinically_accurate,supported,Western_clinical,no,yes,medium,,,,,,,,,,,,,,
dermdoctor,6765585846651094022,17700000,TRUE,"Board Certified Derm 
Founder of @Remedy Science
Shop Biodance ⬇️",dermatologist,unknown,Unknown,no,7001553434478398725,https://www.tiktok.com/@dermdoctor/video/7001553434478398725,2021-08-28T18:43:13.000Z,13,"duet, dermdoctor, herpes, dermatologist, learnontiktok, tiktokpartner",#duet with @stephazechinelli blisters on the lips #dermdoctor #herpes #dermatologist #learnontiktok #tiktokpartner,English,361900,15200000,7004,5551,2.38,yes,no,product_promotion,unknown,na,none,na,Unknown,no,unknown,medium,,,,,,,,,,,,,,
dermangelo,6774391761365582854,579900,TRUE,"Angelo Landriscina MD FAAD
Derm Daddy👨🏻
None of this content is medical advice",dermatologist,unknown,Unknown,no,7627855685404953887,https://www.tiktok.com/@dermangelo/video/7627855685404953887,2026-04-12T12:56:27.000Z,160,"duet, dermreacts, skincare, dermatologist, dermangelo",#duet with @Emily Allaire This type of content should be illegal. #dermreacts  #skincare  #dermatologist #dermangelo    ,English,561,8486,3,19,6.61,yes,no,education,unknown,na,none,na,Unknown,no,unknown,medium,,,,,,,,,,,,,,
dermangelo,6774391761365582854,579900,TRUE,"Angelo Landriscina MD FAAD
Derm Daddy👨🏻
None of this content is medical advice",dermatologist,unknown,Unknown,no,7193102875461995822,https://www.tiktok.com/@dermangelo/video/7193102875461995822,2023-01-26T23:13:02.000Z,44,"duet, dermreacts, skincare, skincareroutine, dermatologist, dermangelo, skincare",#duet with @yasmine.topacio That was a lot. #dermreacts #skincare #skincareroutine #dermatologist #dermangelo #SkinCare ,English,217800,3400000,2282,1694,6.41,yes,no,education,unknown,na,none,na,Unknown,no,unknown,medium,,,,,,,,,,,,,,
dermangelo,6774391761365582854,579900,TRUE,"Angelo Landriscina MD FAAD
Derm Daddy👨🏻
None of this content is medical advice",dermatologist,unknown,Unknown,no,7621396784820129055,https://www.tiktok.com/@dermangelo/video/7621396784820129055,2026-03-26T03:12:17.000Z,71,"onthisday, dermreacts, skincare, dermatologist, dermangelo",#onthisday NIGHTMARE FUEL Skincare Routine #dermreacts  #skincare  #dermatologist #dermangelo    ,English,28700,1000000,364,375,2.87,yes,no,education,unknown,na,none,na,Unknown,no,unknown,medium,,,,,,,,,,,,,,
dermangelo,6774391761365582854,579900,TRUE,"Angelo Landriscina MD FAAD
Derm Daddy👨🏻
None of this content is medical advice",dermatologist,unknown,Unknown,no,7625272534128184607,https://www.tiktok.com/@dermangelo/video/7625272534128184607,2026-04-05T13:52:17.000Z,13,"duet, dermreacts, skincare, dermatologist, dermangelo",#duet with @M I T C H Shaving your ENTIRE FACE #dermreacts  #skincare  #dermatologist #dermangelo    ,English,299,18100,10,4,1.65,yes,no,education,unknown,na,none,na,Unknown,no,unknown,medium,,,,,,,,,,,,,,
dermangelo,6774391761365582854,579900,TRUE,"Angelo Landriscina MD FAAD
Derm Daddy👨🏻
None of this content is medical advice",dermatologist,unknown,Unknown,no,7574932309619543326,https://www.tiktok.com/@dermangelo/video/7574932309619543326,2025-11-20T22:06:15.000Z,50,"dermreacts, skincare, dermatologist, reaction, reactionvideo",The shower was RIGHT THERE! #dermreacts #skincare #dermatologist #reaction #reactionvideo  ,English,30300,570900,596,172,5.31,yes,no,education,unknown,na,none,na,Unknown,no,unknown,medium,,,,,,,,,,,,,,
drdrayzday,6777474118348063749,667300,FALSE,"Board certified dermatologist, @Omnilux LED Scientific Advisory Board Member
🚫Not medical advice",dermatologist,unknown,Unknown,no,7556020921081859341,https://www.tiktok.com/@drdrayzday/video/7556020921081859341,2025-09-30T23:00:51.000Z,64,"morningshed, skincareroutine, dermreacts",I think these over the top “morning shed” routines are just for entertainment purposes. #morningshed #skincareroutine #dermreacts @manel ,English,47900,1600000,277,422,2.99,yes,no,education,unknown,na,none,na,Unknown,no,unknown,medium,,,,,,,,,,,,,,
dermangelo,6774391761365582854,579900,TRUE,"Angelo Landriscina MD FAAD
Derm Daddy👨🏻
None of this content is medical advice",dermatologist,unknown,Unknown,no,7596096513655213342,https://www.tiktok.com/@dermangelo/video/7596096513655213342,2026-01-16T22:54:16.000Z,342,"onthisday, dermreacts, skincare, dermatologist, dermangelo",#onthisday VIRAL Skincare Routine. #dermreacts  #skincare  #dermatologist #dermangelo    ,English,83400,3100000,955,686,2.69,yes,no,education,unknown,na,none,na,Unknown,no,unknown,medium,,,,,,,,,,,,,,
drhellenkhasten,7314011657767486469,40800,FALSE,"MD posting medical content 
Hellen (Dr Khasten 🇿🇦)
Lifestyle modification > Pharmacotherapy 
Debunking influencer-led consumerism 
Follow for health education",dermatologist,unknown,Unknown,no,7624818699479813392,https://www.tiktok.com/@drhellenkhasten/video/7624818699479813392,2026-04-04T08:31:40.000Z,142,"creatorsearchinsights, healthfacts, doctorexplains, evidencebased, acne","#creatorsearchinsights #healthfacts #DoctorExplains #evidencebased #acne 

Acne and Treatment. ",English,2887,46700,180,101,6.18,yes,no,education,unknown,na,none,na,Unknown,no,unknown,medium,,,,,,,,,,,,,,
doctoryoun,6731824062857233413,8500000,TRUE,"America’s Holistic Plastic Surgeon
🚫med advice
YOUN Beauty Skin Care/Collagen",influencer,unknown,US,no,6920722252694555909,https://www.tiktok.com/@doctoryoun/video/6920722252694555909,2021-01-22T22:57:12.000Z,15,"duet, hydrocolloid, acne, pimples, skincare, zits, pimpletreatment, doctor",#duet with @dee.syuaa Hydrocolloid patches to treat acne! #hydrocolloid #acne #pimples #skincare #zits #pimpletreatment #doctor,English,325100,3200000,7131,851,10.16,yes,no,education,unknown,na,none,na,Unknown,no,unknown,medium,,,,,,,,,,,,,,
drsomjiskin,7032179229957768198,75200,FALSE,"Cosmetic Surgeon, Masters in Dermatology
Owner @DrMediSpa & @drsomji_skincare",dermatologist,unknown,Unknown,no,7530308851933941014,https://www.tiktok.com/@drsomjiskin/video/7530308851933941014,2025-07-23T16:04:21.000Z,76,"adultacne, skinstruggles, acnesolutions, doctorexplains, skincarethatworks","every product and still breaking out?
Here’s what might really be going on and why adult acne often needs more than just skincare.
#AdultAcne #SkinStruggles #AcneSolutions #DoctorExplains #SkincareThatWorks",English,14400,429700,1277,244,3.35,yes,no,product_promotion,unknown,na,none,na,Unknown,no,unknown,high,,,,,,,,,,,,,,
drbergofficial,6900617529741100033,2400000,TRUE,"Official Account Creator of the Healthy Keto® movement
14 mil subs on YouTube",influencer,unknown,Unknown,no,7627240460972608798,https://www.tiktok.com/@drbergofficial/video/7627240460972608798,2026-04-12T12:00:00.000Z,55,"drericberg, acne, skinhealth","If you have acne, watch this video before taking any medication. Share this with someone it could help!

Visit the link in my bio to download my free daily routine checklist that helps me feel 18 at age 60!

#drericberg #acne #skinhealth",English,2462,51600,589,33,4.77,yes,no,product_promotion,unknown,na,none,na,Unknown,no,unknown,high,,,,,,,,,,,,,,
drsomjiskin,7032179229957768198,75200,FALSE,"Cosmetic Surgeon, Masters in Dermatology
Owner @DrMediSpa & @drsomji_skincare",dermatologist,unknown,Unknown,no,7499523825797713174,https://www.tiktok.com/@drsomjiskin/video/7499523825797713174,2025-05-01T17:02:43.000Z,84,"maleacne, adultacne, skindoctor, skincareformen, mensskincare, dermtok, skindoctor, clearskintips, menshealth, acnetreatment, tiktokderm, acnehelp","Adult acne in men is more common than you think. Here’s how I help my male patients deal with it effectively - from identifying causes to the treatments that actually work

#MaleAcne #AdultAcne #SkinDoctor #SkincareForMen #MensSkinCare #DermTok #SkinDoctor #ClearSkinTips #MensHealth #AcneTreatment #TikTokDerm #AcneHelp",English,4663,160700,1686,23,2.9,yes,no,product_promotion,unknown,na,none,na,Unknown,no,unknown,high,,,,,,,,,,,,,,
drbergofficial,6900617529741100033,2400000,TRUE,"Official Account Creator of the Healthy Keto® movement
14 mil subs on YouTube",,,,,7456079270704581918,https://www.tiktok.com/@drbergofficial/video/7456079270704581918,2025-01-04T15:16:00.000Z,48,,,Unknown,33100,663500,2712,101,4.99,,,,,,,,,,,,,,,,,,,,,,,,,
dr.victor.dermato,7497499790188495878,12300,FALSE,"WhatsApp +8613739708357 Beauty Products Lusaka/Zambia
Your Online Skin Doctor 🧑‍⚕️
Living in China 🇨🇳 more than 10years .Zambian 
 🇿🇲",dermatologist,unknown,China,no,7616615202661895432,https://www.tiktok.com/@dr.victor.dermato/video/7616615202661895432,2026-03-13T05:57:12.000Z,156,"creatorsearchinsights, zedtiktok🇿🇲🇿🇲, fyp, foryoupage, tiktok",The Fastest Way To Treat Hormonal Acne Recommended By Dermatologist #creatorsearchinsights #zedtiktok🇿🇲🇿🇲 #fyp #foryoupage #tiktok ,English,23600,730200,2088,1034,3.23,yes,no,education,unknown,na,none,na,Unknown,no,unknown,medium,,,,,,,,,,,,,,
dr.victor.dermato,7497499790188495878,12300,FALSE,"WhatsApp +8613739708357 Beauty Products Lusaka/Zambia
Your Online Skin Doctor 🧑‍⚕️
Living in China 🇨🇳 more than 10years .Zambian 
 🇿🇲",dermatologist,unknown,China,no,7614009972195609864,https://www.tiktok.com/@dr.victor.dermato/video/7614009972195609864,2026-03-06T05:27:28.000Z,194,"zedtiktok🇿🇲🇿🇲, creatorsearchinsights, fyp, foryoupage, tiktok",Treating ACNE is very Easy Says by Dermatologist #zedtiktok🇿🇲🇿🇲 #creatorsearchinsights #fyp #foryoupage #tiktok ,English,2076,81800,177,122,2.54,yes,no,education,unknown,na,none,na,Unknown,no,unknown,medium,,,,,,,,,,,,,,
