creator_username,creator_id,creator_followers,subject_of_experience,intent_clarity,views,likes,comments,shares,engagement_rate,claim_type,claim_accuracy,evidence_present,label_confidence,Language,video_shot_complexity,face_visibility,indoor_outdoor,creator_gender,creator_race_visual,before_after_claim,No._people_video,condition_duration,condition_recurrence,active_ingredient,product_name,product_brand,country_origin,video_duration_seconds,creator_age_range,creator_type,creator_motivation,video_format,Video_type,skin_condition_type,skin_severity,treatment_type,outcome_type,side_effects,time_to_result_claim,unrealistic_claim_flag,sponsored_content,affiliate_link_present,hashtags,condition_extent,misinfo_label
olivia_skincare_us,olivia_skincare_us,9.493261127326253,self,1,10.933124826700707,7.544861068658458,3.6375861597263857,4.394449154672439,3.38,product_promotion,partial,anecdotal,0,en,3,partial,indoor,female,unknown,0,1,weeks,unknown,"azelaic acid, niacinamide","Skin1004 azelaic acid serum, Anua viral serum","Skin1004, Anua",United States,3.4011973816621555,young_adult,influencer,promotion,demo,0.0,acne,0,topical,no_change,none_mentioned,none,0,yes,no,"#azelaicacid, #redness, #sensitiveskin, #koreanskincare, #serums",unknown,yes
misspeytonsmith,misspeytonsmith,12.205732587717069,general_advice,2,14.403297778421795,10.891186902297498,6.0473721790462776,7.417580402414544,2.98,product_promotion,partial,anecdotal,1,en,2,yes,indoor,female,white,0,1,unknown,yes,"azelaic acid, salicylic acid","azelaic acid 10 serum, az cream","anua, la roche-posay",Australia,5.043425116919247,young_adult,influencer,education,talking_head,0.0,acne,1,topical,promised_only,none_mentioned,none,0,unclear,no,,face_only,no
skinwithelise,skinwithelise,9.33300038471207,general_advice,2,11.284781934567633,7.935945103353701,4.04305126783455,4.343805421853684,3.51,clinically_accurate,supported,anecdotal,2,en,2,yes,indoor,female,white,0,1,weeks,yes,azelaic acid,none,none,unknown,4.04305126783455,young_adult,influencer,education,talking_head,0.0,acne,1,topical,promised_only,irritation,none,0,unclear,no,"#azelaicacid, #skincaretips, #acnetranformation, #hormonalacne, #skincare101",face_only,no
natalie_oneillll,natalie_oneillll,13.850958779595754,general_advice,2,14.45736497045232,11.524863917209606,6.668228248417403,8.279443487712665,5.33,product_promotion,partial,no,1,en,2,yes,indoor,female,white,1,1,unknown,unknown,azelaic acid,azelaic acid,anua,unknown,4.897839799950911,young_adult,influencer,promotion,talking_head,0.0,unclear,1,topical,promised_only,none_mentioned,none,0,yes,no,"#azelaicacid, #amazon, #primeday",face_only,yes
drdrayzday,drdrayzday,13.423175867384225,general_advice,2,11.76446986680519,8.03268487596762,4.276666119016055,4.23410650459726,2.39,clinically_accurate,supported,no,2,en,2,yes,indoor,female,white,0,1,unknown,unknown,salicylic acid,"salicylic acid facial cleanser, salicylic acid cleanser, salicylic acid face cleanser",Up & Up,United States,5.351858133476067,adult,other,education,talking_head,0.0,mixed,1,topical,promised_only,none_mentioned,none,0,no,no,"#salicylicacid, #salicylicacidcleanser, #skincareproducts, #dermatologist",face_only,yes
mattrandon,mattrandon,14.08856288566316,general_advice,1,12.795804639274813,9.259225769705994,4.406719247264253,4.204692619390966,2.91,general_advice,partial,no,0,en,2,yes,indoor,female,asian,0,1,unknown,unknown,salicylic acid,Salicylic Acid,none,unknown,2.3978952727983707,young_adult,influencer,education,talking_head,0.0,acne,1,topical,promised_only,purging,weeks,0,unclear,no,"#skincare, #skincareroutine, #tiktokpartner, #learnontiktok, #acne, #pimple",face_only,yes
dralexisstephens,dralexisstephens,12.447468603561468,general_advice,2,9.781376414141157,5.68697535633982,0.0,2.3978952727983707,1.66,clinically_accurate,supported,no,1,en,1,unknown,unknown,unknown,unknown,0,1,unknown,unknown,salicylic acid,salicylic acid wash,none,unknown,,not_identified,other,education,talking_head,0.0,acne,0,topical,promised_only,none_mentioned,none,0,unclear,no,"#cliniquepartner, #csuite, #skincare, #salicylicacid, #acne, #beautyhacks",unknown,yes
skinbykristin,skinbykristin,13.391150050903816,general_advice,2,8.999989642460726,5.75890177387728,2.5649493574615367,1.791759469228055,3.9,product_promotion,partial,anecdotal,1,en,2,yes,indoor,female,white,0,1,unknown,yes,salicylic acid,PCA skin acne gel,PCA Skin,United States,5.099866427824199,adult,other,education,talking_head,0.0,mixed,1,topical,promised_only,none_mentioned,none,0,no,no,"#esthetician, #salicylicacid, #bhaacid, #ahaacid, #momsoftiktok, #teensoftiktok, #skincare101, #congestedskin, #acneproneskin, #antiagingtips, #wrinklesmoothing, #notsponsored",face_only,no
shereeneidriss,shereeneidriss,14.009385944797694,general_advice,2,14.603968372873895,11.265758139843117,6.721425700790643,8.567315800819449,3.55,clinically_accurate,supported,yes,2,en,2,yes,indoor,female,white,0,1,unknown,yes,retinol,none,none,United States,4.204692619390966,adult,dermatologist,education,talking_head,0.0,acne,0,topical,promised_only,none_mentioned,none,0,unclear,no,"#retinol, #retinoid, #retinolskincare, #retinolserum, #retinoltips, #antiaging, #antiagingskincare, #dermatologist, #shereeneidriss",face_only,no
khenissizaineb,khenissizaineb,13.078971416681437,general_advice,1,14.88022163978423,11.46374572492597,8.238536930171769,10.422311107413181,3.28,clinically_accurate,partial,no,1,no,2,yes,indoor,female,asian,0,2,unknown,unknown,retinol,"retinol, tretinoin",Differin,France,5.429345628954441,adult,dermatologist,education,talking_head,0.0,mixed,0,topical,promised_only,none_mentioned,none,0,unclear,no,"#foryou, #viraltiktok, #pourtoii, #retinol, #skincare, #wrinkles, #skinglow, #dermatology, #doctor",face_only,no
teacher_jovie,teacher_jovie,11.551386274084942,general_advice,2,12.771673345241355,7.8252452914317745,7.072421900537371,6.952728644624869,0.71,product_promotion,partial,anecdotal,2,en,1,unknown,unknown,unknown,unknown,0,1,unknown,unknown,retinol,dragon blood cream,none,Philippines,4.406719247264253,not_identified,influencer,promotion,talking_head,0.0,mixed,0,topical,promised_only,none_mentioned,none,1,unclear,no,"#retinolskincare, #dragonbloodcream, #skincaretips, #glowup, #FUNTasticPayDay",unknown,no
itsedonna,itsedonna,11.939120874526981,self,1,16.308716093211594,11.843674210764698,7.4645098346365275,9.189321004752108,1.15,product_promotion,partial,no,1,en,3,partial,indoor,female,white,1,1,unknown,unknown,retinol,Retinol Serum,SOME BY MI,South Korea,3.295836866004329,young_adult,influencer,promotion,before_after,0.0,unclear,1,topical,improved,none_mentioned,days,1,unclear,no,"#glowingskin, #glassskin, #skincaretips, #beautyhacks, #skintok, #skincare101, #retinol, #somebymi, #koreanskincare, #antiaging",face_only,yes
bambidoesbeauty,bambidoesbeauty,13.45554162336166,general_advice,1,15.607270193858982,12.528884140515583,7.085901464365611,9.131621787264777,4.6,general_advice,partial,anecdotal,0,no,1,unknown,unknown,unknown,unknown,0,1,unknown,unknown,"retinol, tretinoin, adapalene","Differin, tretinoin",Differin,United States,,not_identified,other,education,talking_head,0.0,unclear,0,topical,promised_only,unclear,none,0,unclear,no,"#retinol, #skintok, #retinolskincare, #retinols, #retinolserum, #retinoltips, #retinol101, #retinoid, #retinoids, #tretinoin, #differin, #skincareadvice, #skincaretips, #skincaretiktok, #skincarehacks, #skincareforbeginners, #acnetreatment",unknown,yes
bambidoesbeauty,bambidoesbeauty,13.45554162336166,self,2,14.845130332288226,9.332646496360152,4.7535901911063645,5.68697535633982,0.4,product_promotion,partial,anecdotal,2,en,2,yes,indoor,female,white,1,1,weeks,unknown,retinol,Resurfacing Retinol Serum,CeraVe,United States,3.044522437723423,young_adult,influencer,promotion,talking_head,0.0,unclear,1,topical,promised_only,none_mentioned,none,1,yes,no,"#skincare, #skintok, #cerave, #retinol, #retinolskincare, #skincareadvice, #skincareforbeginners, #skintransformation, #glowup",face_only,no
furyskinfacts,furyskinfacts,10.008027731810053,general_advice,2,12.890181604139126,9.053686561930807,4.634728988229636,5.765191102784844,2.16,clinically_accurate,partial,yes,1,en,2,yes,indoor,male,asian,0,1,weeks,yes,"retinol, azelaic acid",Retinol/retinal,none,United States,2.8903717578961645,adult,other,education,talking_head,0.0,acne_scars,0,topical,promised_only,irritation,weeks,0,no,no,"#kbeauty, #koreanskincare, #retinol, #wrinkles, #antiaging",face_only,no
adrianabernardii,adrianabernardii,9.992596727607904,self,1,10.285376924115587,6.272877006546167,1.791759469228055,2.0794415416798357,1.81,product_promotion,na,anecdotal,1,en,1,unknown,unknown,unknown,unknown,0,1,days,unknown,none,pimple patches,"Rael, Peach Slices",United States,,young_adult,patient,personal_sharing,other,0.0,acne,0,topical,unclear,none_mentioned,days,0,unclear,no,"#acnejourney, #pimplepatch, #pimplepatches, #acneskincare, #pimplepopper",unknown,yes
neiko_livreri,neiko_livreri,5.68697535633982,self,1,8.889308319842847,5.384495062789089,2.5649493574615367,1.9459101490553132,2.99,none,na,no,0,en,2,yes,both,male,white,1,1,unknown,no,isotretinoin,Accutane,Roche,United States,3.295836866004329,teen,patient,personal_sharing,talking_head,0.0,acne,2,unclear,improved,none_mentioned,none,0,no,no,"#suicideprevention, #fyp, #lookmaxxing, #bp, #acne",face_and_body,yes
raychillzz,raychillzz,6.447305862541213,general_advice,2,7.00850518208228,3.5263605246161616,2.9444389791664403,1.6094379124341003,2.99,general_advice,na,no,2,en,2,yes,indoor,female,unknown,0,1,unknown,no,none,pimple patches,none,United States,3.4339872044851463,young_adult,influencer,advocacy,talking_head,0.0,acne,1,none,no_change,none_mentioned,none,0,no,no,"#acne, #skincare, #fyp",face_only,yes
dermacuts,dermacuts,8.845633256340186,unknown,2,9.417435838868785,5.272999558563747,1.791759469228055,2.3978952727983707,1.58,none,na,no,1,pt,1,unknown,unknown,unknown,unknown,0,1,unknown,unknown,none,none,none,Brazil,,not_identified,patient,personal_sharing,demo,0.0,blackheads,0,home_remedy,improved,none_mentioned,instant,0,unclear,no,"#pimplepopping, #blackheads, #acne, #satisfying, #oddlysatisfying, #fyp, #viral, #skincare, #asmr, #gross",unknown,yes
nutricarehub_official1,nutricarehub_official1,6.887552571664617,general_advice,1,7.38770923908104,4.007333185232471,1.6094379124341003,0.6931471805599453,3.34,diy_topicals,partial,anecdotal,2,en,3,yes,indoor,female,black,1,1,weeks,yes,neem,"Neem, rose gel",none,India,3.4011973816621555,not_identified,other,education,demo,,acne,2,home_remedy,promised_only,none_mentioned,weeks,1,no,no,"#AcneFree, #PimpleRemedy, #GlowUp, #SkincareTips, #FYP",face_only,yes
user210518057249868,user210518057249868,8.525756422076725,general_advice,2,11.065090289695444,5.8998973535824915,1.0986122886681098,2.3978952727983707,0.57,product_promotion,partial,no,2,en,3,partial,indoor,female,white,1,1,unknown,no,hydrocolloid,pimple patch,YOU&P,unknown,2.833213344056216,not_identified,influencer,promotion,demo,0.0,acne,0,topical,promised_only,none_mentioned,instant,1,yes,unclear,#PimplePatch,face_only,yes
hyperiddaren,hyperiddaren,13.341640262791692,self,0,15.123843647884687,11.19822841866684,6.253828811575473,7.757051142032013,1.97,general_advice,na,no,0,en,3,yes,indoor,male,hispanic,1,1,days,unknown,none,none,none,unknown,2.302585092994046,young_adult,patient,personal_sharing,before_after,0.0,acne,1,topical,improved,none_mentioned,instant,1,no,no,"#selfimprovement, #fyp, #gabrieldridi",face_only,yes
xxpushinpretty,xxpushinpretty,14.183761046034798,self,2,14.45736497045232,10.911463720944793,4.990432586778736,7.729295674310482,2.88,product_promotion,partial,anecdotal,2,en,3,yes,indoor,female,black,1,1,days,yes,"magnesium, hydrocolloid",freego microdart patches,freego,United States,3.8066624897703196,young_adult,influencer,promotion,demo,0.0,acne,1,device,promised_only,none_mentioned,days,0,yes,no,"#freegopartner, #microdartpatch, #acnejourney, #freegopimplepatches",face_only,yes
sauftdawg,sauftdawg,6.687108607866515,self,0,9.69898173460629,4.8283137373023015,0.0,0.6931471805599453,0.76,none,na,no,0,cy,2,partial,indoor,female,asian,0,1,unknown,unknown,none,none,none,United States,2.4849066497880004,teen,patient,personal_sharing,demo,0.0,acne,1,home_remedy,improved,none_mentioned,instant,1,no,no,#acne,face_only,yes
acnefromatoz,acnefromatoz,11.47421582119874,general_advice,2,10.474495347310453,8.58185670474196,2.8903717578961645,8.442685139241176,15.06,general_advice,partial,anecdotal,1,en,3,yes,indoor,female,white,1,2,unknown,unknown,none,none,none,unknown,2.772588722239781,young_adult,influencer,education,talking_head,0.0,mixed,2,none,no_change,none_mentioned,none,0,unclear,no,"#fungalacne, #acneskin, #acne, #acnefighter, #clearskin",face_and_body,no
seoulbeautyclub,seoulbeautyclub,10.60002896616409,general_advice,2,8.039157390473237,3.912023005428146,1.791759469228055,1.3862943611198906,1.58,clinically_accurate,supported,no,2,en,2,yes,indoor,female,asian,1,1,months,unknown,none,panthenol,none,unknown,3.5553480614894135,young_adult,influencer,education,talking_head,0.0,unclear,0,topical,promised_only,none_mentioned,none,0,unclear,no,,face_only,yes
sarahsaleen,sarahsaleen,12.427182129531388,self,2,10.990381448250039,7.156176637480615,2.833213344056216,4.418840607796598,2.16,product_promotion,partial,anecdotal,1,en,2,yes,indoor,female,hispanic,1,1,days,yes,"panthenol, bamboo extract","Purito Panthenol Cream, La Roche-Posay Cicaplast","Purito, La Roche-Posay",United States,4.04305126783455,young_adult,influencer,education,talking_head,0.0,acne,1,topical,improved,none_mentioned,none,0,unclear,no,"#purito, #panthenolcream, #lrp, #cicaplast, #affordable, #dupes",face_only,no
misspeytonsmith,misspeytonsmith,12.205732587717069,self,1,9.787009914477434,6.068425588244111,2.833213344056216,2.1972245773362196,2.42,product_promotion,partial,anecdotal,0,en,2,yes,indoor,female,white,0,1,unknown,unknown,panthenol,"['Jumiso D-Panthenol Soothing Barrier Cream', 'Dr Althea Reju 5000', 'Mixa Balm Cica+']","['Jumiso', 'Dr Althea', 'Mixa']",unknown,5.147494476813453,adult,influencer,personal_sharing,talking_head,0.0,unclear,1,topical,unclear,none_mentioned,none,0,unclear,no,,face_only,yes
youbyelina,youbyelina,9.723283751713176,general_advice,2,8.102283624480073,4.406719247264253,1.3862943611198906,1.0986122886681098,2.45,clinically_accurate,supported,no,2,en,2,yes,indoor,female,asian,0,1,unknown,unknown,"benzoyl peroxide, tretinoin",Panthenol,none,United States,3.784189633918261,young_adult,other,education,talking_head,0.0,unclear,0,topical,promised_only,none_mentioned,none,0,unclear,no,"#panthenol, #vitaminb5, #skintok, #barrierrepair, #skincaretips",face_only,no
kristingl,kristingl,12.087913914309048,general_advice,2,10.39821428171237,6.406879986069314,3.6109179126442243,2.5649493574615367,1.84,clinically_accurate,partial,anecdotal,1,en,2,yes,indoor,female,asian,0,1,unknown,unknown,panthenol,neogen real hyla panthenol serum,"neogen, somebymi",United States,4.3694478524670215,young_adult,other,education,talking_head,0.0,unclear,0,topical,promised_only,none_mentioned,none,0,yes,no,"#panthenolmoisturizer, #panthenol, #skinbarrier, #skinbarrierrepair, #somebymi, #neogen",face_only,no
anitassecrets,anitassecrets,9.496270911389157,self,1,10.451637862362272,6.171700597410915,1.6094379124341003,2.70805020110221,1.38,product_promotion,partial,no,1,en,2,yes,indoor,female,asian,1,1,unknown,unknown,panthenol,double up cream,epii,unknown,3.044522437723423,young_adult,patient,personal_sharing,before_after,0.0,acne,1,topical,improved,none_mentioned,days,0,yes,no,"#epii, #doubleupcream, #skinbarrier, #panthenol, #acne",face_only,yes
caspertheghostyy,caspertheghostyy,13.030715084699978,self,0,12.948726400243292,10.268165387743457,5.568344503761097,6.68586094706836,6.85,product_promotion,na,no,0,en,1,unknown,unknown,unknown,unknown,0,1,unknown,unknown,none,Purito Panthenol cream,Purito,South Korea,,not_identified,influencer,promotion,other,0.0,unclear,0,topical,promised_only,unclear,none,0,unclear,no,"#Purito, #PanthenolCream, #KoreanSkincare, #skincareroutine, #skintok, #glowcream, #ViralMoisturizer, #ViralCream",unknown,yes
paulinejchoii,paulinejchoii,13.681182276479577,self,2,13.70122253263775,11.06665398721974,5.886104031450156,7.355641102974253,7.17,product_promotion,partial,anecdotal,1,en,2,yes,indoor,female,asian,0,1,years,yes,panthenol,"B5 Panthenol Cream, Glow Cream",Purito Seoul,South Korea,4.30406509320417,young_adult,influencer,promotion,talking_head,0.0,unclear,0,topical,improved,none_mentioned,none,1,yes,no,"#Panthenol, #GlowCream, #GlassSkin, #KoreanSkincare, #SkinBarrier, #SkinTok, #Purito",face_only,no
mikkzazon,mikkzazon,14.317090370644754,self,2,13.083000734179452,10.918736348043124,5.564520407322694,5.442417710521793,11.48,none,na,no,2,en,1,yes,indoor,female,white,0,1,unknown,unknown,none,none,none,United States,2.302585092994046,young_adult,patient,advocacy,talking_head,0.0,acne,2,none,no_change,none_mentioned,none,0,no,no,"#acne, #skincare, #skincarebyhyram, #acnepositivity",face_only,yes
rrxbiii,rrxbiii,6.734591659972948,self,0,10.857093336791094,8.707978826622321,3.5553480614894135,4.406719247264253,11.66,none,na,no,0,en,2,yes,indoor,female,black,0,1,years,yes,none,none,none,unknown,2.70805020110221,young_adult,patient,personal_sharing,talking_head,0.0,acne,1,none,no_change,none_mentioned,none,0,no,no,"#acne, #acnestruggles, #acnepositivity, #fyp",face_only,yes
yejee.lee,yejee.lee,11.851431346618632,general_advice,2,10.354595018522993,7.653969180478774,3.5553480614894135,4.07753744390572,6.71,product_promotion,partial,anecdotal,1,da,2,yes,indoor,female,asian,1,1,unknown,unknown,"centella asiatica, panthenol, niacinamide","Purito Unscented Centella Toner, Be Plain Cicaterol Toner, Celimax Dual Barrier Toner, Isntree HA Toner","Purito Seoul, Be Plain, Celimax, Isntree",South Korea,3.912023005428146,young_adult,influencer,education,demo,0.0,mixed,1,topical,promised_only,none_mentioned,none,0,yes,no,"#toner, #skintok, #affordableskincare, #skinbarrier, #tonerrecommendation",face_only,yes
lifewithmils,lifewithmils,12.802447327618827,self,2,14.648420115681892,11.666513129191083,6.42648845745769,7.347943823148687,5.07,product_promotion,na,no,1,en,1,unknown,unknown,unknown,unknown,0,1,unknown,unknown,none,none,none,United Kingdom,,young_adult,influencer,promotion,other,0.0,mixed,0,topical,promised_only,none_mentioned,none,0,unclear,no,"#acne, #clearskin, #acneproneskin, #skintok, #skincarerecommendations, #koreanskincare, #skincareworthmoney, #skinbarrier, #fyp, #explore, #breakout, #skincareforacne, #cysticacne, #acnerelatable, #dermatologist",unknown,yes
